id,question,answer,answers.a,answers.b,answers.c,answers.d,answers.e
79b08feb4c489346191bac5b9dc22aaed63b5bdf83299e03c4efaf2d2e9d8ded,"Parmi les propositions suivantes concernant Clostridium perfringens, quelle est celle qui est exacte ?",Clostridium perfringens exige pour sa culture une atmosphère strictement anaérobie. Clostridium perfringens peut être responsable de toxi-infections alimentaires.,,l exige pour sa culture une atmosphère strictement anaérobie,Il est naturellement sensible aux pénicillines,Il peut être responsable de toxi-infections alimentaires,
fb01a38c7524b3065c6389d359178b3d3a1190d9106e70f21b6960b2df64a2d1,"Dans une population de 1 million de personnes, 450 nouveaux cas d'une maladie sont diagnostiqués en une année, dont 300 cas chez les femmes. Cocher la ou les proposition exacte :",Cocher la ou les proposition exacte l'incidence annuelle est de 45/100 000.,L'incidence annuelle est de 45/100 000,,,,
c1d471076d0754f5f888bd4c44ecc804236499c303a62ca5ba68cf54d557cce7,Les acides aminés suivants sont des intermédiaires du cycle de l'urée. Cocher la réponse exacte:,Cocher la réponse exacte l'ornithine. Cocher la réponse exacte l'arginine. Cocher la réponse exacte la citrulline.,L'ornithine,,L'arginine,,La citrulline
1c2be7f16c047bc2d70c92fef5c2c29581b893714357ab5ac95004052eb44c9f,Le test de Guthrie permet le dépistage néonatal de différentes pathologies. Cochez la pathologies qui n'est (ne sont) pas dépistée par ce test :,Cochez la pathologies qui n'est (ne sont) pas dépistée par ce test hyperthyroïdie congénitale. Cochez la pathologies qui n'est (ne sont) pas dépistée par ce test trisomie 21.,,Hyperthyroïdie congénitale,,,Trisomie 21
3af1633dfdf33e438832175f6bd25cb43eed4ff5394fe1e5f75725a8ac7d57af,"En 2009, 250 cas d'une maladie X ont été diagnostiqués. Le nombre de cas existant au 1er janvier 2009 et diagnostiqués auparavant est de 750 cas. La population moyenne au 1er juillet est de 10 000 000. Dans cette population, 1 000 personnes sont décédées en 2009, dont 100 dues à la maladie X. Cochez la réponse exacte :",Cochez la réponse exacte l'incidence de cette maladie en 2009 est de 25 pour 1 000 000 habitants.. Cochez la réponse exacte la prévalence de cette maladie en 2009 est de 100 pour 1 000 000 habitants.. Cochez la réponse exacte le taux de mortalité spécifique pour cette maladie X est de 1/100 000.. Cochez la réponse exacte le taux de létalité est de 1/10..,,L'incidence de cette maladie en 2009 est de 25 pour 1 000 000 habitants.,La prévalence de cette maladie en 2009 est de 100 pour 1 000 000 habitants.,Le taux de mortalité spécifique pour cette maladie X est de 1/100 000.,Le taux de létalité est de 1/10.
6b564ee725736421a836d7a707197f0c23f35869384b3777f33df865f4b4095f,"On considère plusieurs médicaments. Pour tous, l’élimination est uniquement hépatique, le volume de distribution est supérieur à 100 L et la clairance intrinsèque constante. Cochez la/les réponse vraie :","Cochez la/les réponse vraie soit un médicament à coefficient d’extraction hépatique fort, si le débit sanguin hépatique augmente mais que les fractions plasmatique et tissulaire sont inchangées, alors la clairance totale est augmentée.. Cochez la/les réponse vraie soit un médicament à coefficient d’extraction hépatique faible, si le débit sanguin hépatique augmente mais que les fractions plasmatique et tissulaire sont inchangées, alors la clairance totale, le volume de distribution et la demi-vie sont inchangées.. Cochez la/les réponse vraie soit un médicament à coefficient d’extraction hépatique faible, si le débit sanguin hépatique et le volume de distribution sont inchangés et que la clairance totale augmente, alors les fractions plasmatique et tissulaire augmentent..","Soit un médicament à coefficient d’extraction hépatique fort, si le débit sanguin hépatique augmente mais que les fractions plasmatique et tissulaire sont inchangées, alors la clairance totale est augmentée.",,"Soit un médicament à coefficient d’extraction hépatique faible, si le débit sanguin hépatique augmente mais que les fractions plasmatique et tissulaire sont inchangées, alors la clairance totale, le volume de distribution et la demi-vie sont inchangées.","Soit un médicament à coefficient d’extraction hépatique faible, si le débit sanguin hépatique et le volume de distribution sont inchangés et que la clairance totale augmente, alors les fractions plasmatique et tissulaire augmentent.",
6b92757ed3720dc210073a7d17bb55db4768beba219b9656b24e7fbcfe7322f2,Le diagnostic d'infection urinaire à E. coli repose sur les éléments suivants. Cochez le élément qui contribue(nt) au diagnostic:,Cochez le élément qui contribue(nt) au diagnostic leucocytes > 100.000 /ml. Cochez le élément qui contribue(nt) au diagnostic 100.000 E.coli/ml.,Leucocytes > 100.000 /ml,100.000 E.coli/ml,,,
92a8462fbb9dc5748c1d874d0157feb338fa4b8254b7f70068ba17f39e3fc4b0,Cochez les réponses vraies concernant les solutés de remplissage vasculaire.,Cochez les réponses vraies concernant les solutés de remplissage vasculaire : le ringer lactate est un cristalloïde isotonique ayant un faible pouvoir d'expansion volémique.. |Cochez les réponses vraies concernant les solutés de remplissage vasculaire : les hydroxyéthylamidon (HEA) sont les solutés de remplissage vasculaire les plus utilisés.. |Cochez les réponses vraies concernant les solutés de remplissage vasculaire : les HEA sont susceptibles d'entraîner des troubles de l'hémostase.. |,Le ringer lactate est un cristalloïde isotonique ayant un faible pouvoir d'expansion volémique.,,,Les hydroxyéthylamidon (HEA) sont les solutés de remplissage vasculaire les plus utilisés.,Les HEA sont susceptibles d'entraîner des troubles de l'hémostase.
853861018c81aaf3ce817e73443a79095fc5792a2bfe3b3e83ea6439649d401e,"Parmi les propositions suivantes concernant Aspergillus fumigatus, certaines sont exactes. Lesquelles ?","Concernant Aspergillus fumigatus la contamination est généralement d'origine exogéne. Concernant Aspergillus fumigatus est responsable de la majorité des aspergilloses, en régions tempérées.",,,La contamination est généralement d'origine exogéne,,"Responsable de la majorité des aspergilloses, en régions tempérées"
7b1ce9ba25a738f1666ee72fa984394636ee919aa69d1e49e0fe5fd69b782f32,"Parmi les propositions suivantes concernant certaines propriétés de la clozapine (LEPONEX®), indiquer celle qui est exacte.",concernant certaines propriétés de la clozapine (LEPONEX®) moins grande incidence d'effets extrapyramidaux. | concernant certaines propriétés de la clozapine (LEPONEX®) il nécessite une surveillance régulière de la numération formule sanguine. | concernant certaines propriétés de la clozapine (LEPONEX®) le traitement par agonistes dopaminergiques ne constitue pas une contre-indication. |,Moins grande incidence d'effets extrapyramidaux,,,Il nécessite une surveillance régulière de la numération formule sanguine,Le traitement par agonistes dopaminergiques ne constitue pas une contre-indication
c4d26c6fd755dfa9578c8eaf17f9bf6d12e5de56d6250ea76c777fae1fc3c337,"Concernant Echinococcus granulosus, quelle est la réponse exacte :","Concernant Echinococcus granulosus, quelle est la réponse exacte dans 70% des cas environ, il provoque une hydatidose hépatique.",,,,"Dans 70% des cas environ, il provoque une hydatidose hépatique",
8404a8213c041f5c94e967e12139fe6e8d7d82f2ed10079b9c9adaa47fd6d193,"Parmi les propositions suivantes concernant ke téniasis à Taenia saginata, indiquer celles qui sont exactes.","concernant ke téniasis à Taenia saginata se traite par le niclosamide (TREDEMINE®). | concernant ke téniasis à Taenia saginata est confirmé par la découverte d'anneaux blancs mesurant environ 1,5 à 2 cm de long sur 0,5 à 1 cm de large. |",,,,Se traite par le niclosamide (TREDEMINE®),"Est confirmé par la découverte d'anneaux blancs mesurant environ 1,5 à 2 cm de long sur 0,5 à 1 cm de large"
71ff9af4d604ddf833a1cd281e6a94bd1945a90a71f15864996288851fa86aab,"Parmi les propositions suivantes, indiquez celles qui sont fausses concernant l'absorption atomique",Concernant l'absorption atomique la proposition suivante est fausse : La source de protons est toujours constituée d'une LCC de sodium. Concernant l'absorption atomique la proposition suivante est fausse : Une lampe multi élément peut être utilisée pour doser plusieurs éléments. Concernant l'absorption atomique la proposition suivante est fausse : Un modulateur monté devant le faisceau peut diminuer les interférences spectrales.,,La source de protons est toujours constituée d'une LCC de sodium,Une lampe multi élément peut être utilisée pour doser plusieurs éléments,,Un modulateur monté devant le faisceau peut diminuer les interférences spectrales
43cf470eed8badff8df7826afdea7fed5f658017ef9b15340e9030c978c503de,"Parmi les propositions suivantes concernant l'acide urique, préciser celles qui sont exactes.",concernant l'acide urique une hyperuricémie est observée au cours de l'insuffisance rénale chronique terminale. | concernant l'acide urique une hyperuricémie peut être observée au cours du traitement par chimiothérapie des leucémies aiguës. | concernant l'acide urique un déficit en Hypoxanthine-Guanine Phosphoribosyl Transférase (HGPRT) est à l'origine d'une hyperuricémie. |,Une hyperuricémie est observée au cours de l'insuffisance rénale chronique terminale,,,Une hyperuricémie peut être observée au cours du traitement par chimiothérapie des leucémies aiguës,Un déficit en Hypoxanthine-Guanine Phosphoribosyl Transférase (HGPRT) est à l'origine d'une hyperuricémie
378563a0f5fb584d99ddb370f2e47ec4edb66e5fe3e30bf9b4b1cfab197602cb,"Parmi les propositions suivantes concernant l'amisulpride (SOLIAN®), laquelle est inexacte ?",Concernant l'amisulpride (SOLIAN®) il ne présente pas une forte affinité pour les récepteurs sérotoninergiques.,,,,il présente une forte affinité pour les récepteurs sérotoninergiques,
b15d5e1da407212185ca874bc8c916ec8f415943426c0cc104dec29f4ddcf56d,"Parmi les propositions suivantes concernant l'ammoniogenèse et l'uréogenèse, laquelle (ou lesquelles) est vraie ?",Concernant l'ammoniogenèse et l'uréogenèse la glutaminase hépatique participe à l'uréogenèse. Concernant l'ammoniogenèse et l'uréogenèse la glutaminase est très active au niveau rénal.,La glutaminase hépatique participe à l'uréogenèse,,,,La glutaminase est très active au niveau rénal
e1a8ecd87b49f4aaac4522d533e146adcccbea6a238d45976ad63bdd3b9fffa0,"Parmi les propositions suivantes concernant l'amphétamine, indiquer celle qui est exacte.",concernant l'amphétamine elle possède des effets sympathomimétiques indirects. | concernant l'amphétamine elle augmente la vigilance. | concernant l'amphétamine elle peut entraîner un état d'agitation. |,,Elle possède des effets sympathomimétiques indirects,,Elle augmente la vigilance,Elle peut entraîner un état d'agitation
8a5dd2530ede007878e47fc62ee04a942ec4d9322ca3331332d4fa1aa6fb8e4d,"Parmi les propositions suivantes concernant l'antithrombine (AT), indiquer la proposition exacte.",concernant l'antithrombine (AT) un déficit peut s'accompagner d'un risque de thrombose veineuse. | concernant l'antithrombine (AT) elle se comporte comme un inhibiteur des sérine-protéases. | concernant l'antithrombine (AT) son action est considérablement majorée en présence d'héparine. | concernant l'antithrombine (AT) l'héparine se lie à l'AT par l'intermédiaire d'une séquence pentasaccharidique. |,Un déficit peut s'accompagner d'un risque de thrombose veineuse,Elle se comporte comme un inhibiteur des sérine-protéases,Son action est considérablement majorée en présence d'héparine,L'héparine se lie à l'AT par l'intermédiaire d'une séquence pentasaccharidique,
8f34bc38af523c0cf0ab346b4e607ef3b794ac33971444f94dfc50e366f7e7c4,"Parmi les propositions suivantes concernant l'électrophorèse, quelle est celle qui sont exactes ?",Concernant l'électrophorèse lespectrophotomètre d'absorption UV-Visible peut être utilisé comme détecteur en électrophorèse capillaire. Concernant l'électrophorèse la séparation sur gel d'acétate de cellulose est influencée par la température.,Le spectrophotomètre d'absorption UV-Visible peut être utilisé comme détecteur en électrophorèse capillaire,La séparation sur gel d'acétate de cellulose est influencée par la température,,,
ebd8001e90a054efa158d427ab07e0d8bceb40225a6ccfdf10173b57b7100168,"Parmi les propositions suivantes concernant l'halopéridol (HALDOL®), indiquer celle qui est exacte.",concernant l'halopéridol (HALDOL®) il fait partie des butyrophénones. | concernant l'halopéridol (HALDOL®) il présente un antagonisme réciproque avec les agonistes dopaminergiques. | concernant l'halopéridol (HALDOL®) il est efficace sur les délires et les hallucinations. | concernant l'halopéridol (HALDOL®) il peut entraîner des dyskinésies. |,Il fait partie des butyrophénones,Il présente un antagonisme réciproque avec les agonistes dopaminergiques,Il est efficace sur les délires et les hallucinations,Il peut entraîner des dyskinésies,
85b7751b41a8d883a3ee1ecdac234b0126fa8279f6621b688d50e7ea44092c65,"Concernant l'hémophilie A constitutionnelle, quelles sont les propositions correctes :","Concernant l'hémophilie A constitutionnelle, un déficit isolé en FVIII est responsable d'un allongement du TCA avec un TP normal. Concernant l'hémophilie A constitutionnelle, la desmopressine est inefficace dans l'hémophilie A sévère.",,,Un déficit isolé en FVIII est responsable d'un allongement du TCA avec un TP normal,,la desmopressine est inefficace dans l'hémophilie A sévère
